route,edition,resolution,scale,family,group,name,jp,ko,state,metadata_record,source_component,target_component,target_over_source_width,target_over_source_height,component_center_shift,full_sprite_deviation,full_sprite_outlier_5pct,body_proxy_source_size,body_proxy_target_size,body_proxy_target_over_source_width,body_proxy_target_over_source_height,body_proxy_deviation,body_proxy_outlier_5pct,label_proxy_source_size,label_proxy_target_size,label_proxy_target_over_source_width,label_proxy_target_over_source_height,label_proxy_deviation,label_proxy_outlier_10pct
pk_low,pk,low,1,pk_detail,8,clear_supply_base,,해제,5,58,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5312,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[15,9,89,89],""size"":[74,80],""center"":[52.0,49.0],""pixels"":4280,""component_count"":2,""label_band_start_y"":67,""body_band_proxy_bbox"":[15,9,89,67],""label_band_proxy_bbox"":[23,67,80,89]}",0.902439,0.952381,"[0.0,0.0]",0.097561,True,"[82,60]","[74,58]",0.902439,0.966667,0.097561,True,"[74,24]","[57,22]",0.77027,0.916667,0.22973,True
pk_low,pk,low,1,pk_detail,8,clear_supply_base,,해제,6,59,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5315,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[14,8,90,89],""size"":[76,81],""center"":[52.0,48.5],""pixels"":4333,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[14,8,90,67],""label_band_proxy_bbox"":[22,67,82,89]}",0.926829,0.964286,"[0.0,-0.5]",0.073171,True,"[82,60]","[76,59]",0.926829,0.983333,0.073171,True,"[74,24]","[60,22]",0.810811,0.916667,0.189189,True
pk_low,pk,low,1,pk_detail,9,defense_base,,방어거점,1,60,"{""bbox"":[5,7,100,91],""size"":[95,84],""center"":[52.5,49.0],""pixels"":6137,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[5,7,98,67],""label_band_proxy_bbox"":[5,67,100,91]}","{""bbox"":[14,8,91,89],""size"":[77,81],""center"":[52.5,48.5],""pixels"":4925,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[14,8,91,67],""label_band_proxy_bbox"":[18,67,90,89]}",0.810526,0.964286,"[0.0,-0.5]",0.189474,True,"[93,60]","[77,59]",0.827957,0.983333,0.172043,True,"[95,24]","[72,22]",0.757895,0.916667,0.242105,True
pk_low,pk,low,1,pk_detail,9,defense_base,,방어거점,2,61,"{""bbox"":[5,7,100,91],""size"":[95,84],""center"":[52.5,49.0],""pixels"":6137,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[5,7,98,67],""label_band_proxy_bbox"":[5,67,100,91]}","{""bbox"":[15,9,91,89],""size"":[76,80],""center"":[53.0,49.0],""pixels"":4897,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[15,9,91,67],""label_band_proxy_bbox"":[16,67,88,89]}",0.8,0.952381,"[0.5,0.0]",0.2,True,"[93,60]","[76,58]",0.817204,0.966667,0.182796,True,"[95,24]","[72,22]",0.757895,0.916667,0.242105,True
pk_low,pk,low,1,pk_detail,9,defense_base,,방어거점,3,62,"{""bbox"":[5,7,100,91],""size"":[95,84],""center"":[52.5,49.0],""pixels"":6139,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[5,7,98,67],""label_band_proxy_bbox"":[5,67,100,91]}","{""bbox"":[15,8,92,89],""size"":[77,81],""center"":[53.5,48.5],""pixels"":4909,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[15,8,92,67],""label_band_proxy_bbox"":[17,67,89,89]}",0.810526,0.964286,"[1.0,-0.5]",0.189474,True,"[93,60]","[77,59]",0.827957,0.983333,0.172043,True,"[95,24]","[72,22]",0.757895,0.916667,0.242105,True
pk_low,pk,low,1,pk_detail,9,defense_base,,방어거점,4,63,"{""bbox"":[5,7,100,91],""size"":[95,84],""center"":[52.5,49.0],""pixels"":6139,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[5,7,98,67],""label_band_proxy_bbox"":[5,67,100,91]}","{""bbox"":[15,9,92,89],""size"":[77,80],""center"":[53.5,49.0],""pixels"":4890,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[15,9,92,67],""label_band_proxy_bbox"":[18,67,89,89]}",0.810526,0.952381,"[1.0,0.0]",0.189474,True,"[93,60]","[77,58]",0.827957,0.966667,0.172043,True,"[95,24]","[71,22]",0.747368,0.916667,0.252632,True
pk_low,pk,low,1,pk_detail,9,defense_base,,방어거점,5,64,"{""bbox"":[5,7,100,91],""size"":[95,84],""center"":[52.5,49.0],""pixels"":6137,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[5,7,98,67],""label_band_proxy_bbox"":[5,67,100,91]}","{""bbox"":[15,9,92,89],""size"":[77,80],""center"":[53.5,49.0],""pixels"":4927,""component_count"":2,""label_band_start_y"":67,""body_band_proxy_bbox"":[15,9,92,67],""label_band_proxy_bbox"":[17,67,89,89]}",0.810526,0.952381,"[1.0,0.0]",0.189474,True,"[93,60]","[77,58]",0.827957,0.966667,0.172043,True,"[95,24]","[72,22]",0.757895,0.916667,0.242105,True
pk_low,pk,low,1,pk_detail,9,defense_base,,방어거점,6,65,"{""bbox"":[5,7,100,91],""size"":[95,84],""center"":[52.5,49.0],""pixels"":6139,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[5,7,98,67],""label_band_proxy_bbox"":[5,67,100,91]}","{""bbox"":[14,8,91,89],""size"":[77,81],""center"":[52.5,48.5],""pixels"":4953,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[14,8,91,67],""label_band_proxy_bbox"":[18,67,89,89]}",0.810526,0.964286,"[0.0,-0.5]",0.189474,True,"[93,60]","[77,59]",0.827957,0.983333,0.172043,True,"[95,24]","[71,22]",0.747368,0.916667,0.252632,True
pk_low,pk,low,1,pk_detail,10,clear_defense_base,,해제,1,66,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5312,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[13,9,90,89],""size"":[77,80],""center"":[51.5,49.0],""pixels"":4479,""component_count"":2,""label_band_start_y"":67,""body_band_proxy_bbox"":[13,9,90,67],""label_band_proxy_bbox"":[21,67,83,89]}",0.939024,0.952381,"[-0.5,0.0]",0.060976,True,"[82,60]","[77,58]",0.939024,0.966667,0.060976,True,"[74,24]","[62,22]",0.837838,0.916667,0.162162,True
pk_low,pk,low,1,pk_detail,10,clear_defense_base,,해제,2,67,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5312,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[15,8,90,89],""size"":[75,81],""center"":[52.5,48.5],""pixels"":4396,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[15,8,90,67],""label_band_proxy_bbox"":[23,67,82,89]}",0.914634,0.964286,"[0.5,-0.5]",0.085366,True,"[82,60]","[75,59]",0.914634,0.983333,0.085366,True,"[74,24]","[59,22]",0.797297,0.916667,0.202703,True
pk_low,pk,low,1,pk_detail,10,clear_defense_base,,해제,3,68,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5315,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[14,8,90,89],""size"":[76,81],""center"":[52.0,48.5],""pixels"":4435,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[14,8,90,67],""label_band_proxy_bbox"":[22,67,82,89]}",0.926829,0.964286,"[0.0,-0.5]",0.073171,True,"[82,60]","[76,59]",0.926829,0.983333,0.073171,True,"[74,24]","[60,22]",0.810811,0.916667,0.189189,True
pk_low,pk,low,1,pk_detail,10,clear_defense_base,,해제,4,69,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5315,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[14,9,90,89],""size"":[76,80],""center"":[52.0,49.0],""pixels"":4418,""component_count"":2,""label_band_start_y"":67,""body_band_proxy_bbox"":[14,9,90,67],""label_band_proxy_bbox"":[21,67,82,89]}",0.926829,0.952381,"[0.0,0.0]",0.073171,True,"[82,60]","[76,58]",0.926829,0.966667,0.073171,True,"[74,24]","[61,22]",0.824324,0.916667,0.175676,True
pk_low,pk,low,1,pk_detail,10,clear_defense_base,,해제,5,70,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5312,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[15,8,90,89],""size"":[75,81],""center"":[52.5,48.5],""pixels"":4364,""component_count"":2,""label_band_start_y"":67,""body_band_proxy_bbox"":[15,8,90,67],""label_band_proxy_bbox"":[23,67,82,89]}",0.914634,0.964286,"[0.5,-0.5]",0.085366,True,"[82,60]","[75,59]",0.914634,0.983333,0.085366,True,"[74,24]","[59,22]",0.797297,0.916667,0.202703,True
pk_low,pk,low,1,pk_detail,10,clear_defense_base,,해제,6,71,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5315,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[12,9,90,89],""size"":[78,80],""center"":[51.0,49.0],""pixels"":4482,""component_count"":2,""label_band_start_y"":67,""body_band_proxy_bbox"":[12,9,90,67],""label_band_proxy_bbox"":[20,67,83,89]}",0.95122,0.952381,"[-1.0,0.0]",0.04878,False,"[82,60]","[78,58]",0.95122,0.966667,0.04878,False,"[74,24]","[63,22]",0.851351,0.916667,0.148649,True
pk_low,pk,low,1,pk_detail,11,edit_defense_base,,편집,1,72,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5319,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[13,9,90,89],""size"":[77,80],""center"":[51.5,49.0],""pixels"":4553,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[13,9,90,67],""label_band_proxy_bbox"":[19,67,84,89]}",0.939024,0.952381,"[-0.5,0.0]",0.060976,True,"[82,60]","[77,58]",0.939024,0.966667,0.060976,True,"[74,24]","[65,22]",0.878378,0.916667,0.121622,True
pk_low,pk,low,1,pk_detail,11,edit_defense_base,,편집,2,73,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5319,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[14,9,90,89],""size"":[76,80],""center"":[52.0,49.0],""pixels"":4489,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[14,9,90,67],""label_band_proxy_bbox"":[21,67,83,89]}",0.926829,0.952381,"[0.0,0.0]",0.073171,True,"[82,60]","[76,58]",0.926829,0.966667,0.073171,True,"[74,24]","[62,22]",0.837838,0.916667,0.162162,True
pk_low,pk,low,1,pk_detail,11,edit_defense_base,,편집,3,74,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5321,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[15,9,90,89],""size"":[75,80],""center"":[52.5,49.0],""pixels"":4445,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[15,9,90,67],""label_band_proxy_bbox"":[22,67,83,89]}",0.914634,0.952381,"[0.5,0.0]",0.085366,True,"[82,60]","[75,58]",0.914634,0.966667,0.085366,True,"[74,24]","[61,22]",0.824324,0.916667,0.175676,True
pk_low,pk,low,1,pk_detail,11,edit_defense_base,,편집,4,75,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5321,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[14,9,90,89],""size"":[76,80],""center"":[52.0,49.0],""pixels"":4474,""component_count"":2,""label_band_start_y"":67,""body_band_proxy_bbox"":[14,9,90,67],""label_band_proxy_bbox"":[20,67,83,89]}",0.926829,0.952381,"[0.0,0.0]",0.073171,True,"[82,60]","[76,58]",0.926829,0.966667,0.073171,True,"[74,24]","[63,22]",0.851351,0.916667,0.148649,True
pk_low,pk,low,1,pk_detail,11,edit_defense_base,,편집,5,76,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5319,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[15,9,89,89],""size"":[74,80],""center"":[52.0,49.0],""pixels"":4397,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[15,9,89,67],""label_band_proxy_bbox"":[22,67,82,89]}",0.902439,0.952381,"[0.0,0.0]",0.097561,True,"[82,60]","[74,58]",0.902439,0.966667,0.097561,True,"[74,24]","[60,22]",0.810811,0.916667,0.189189,True
pk_low,pk,low,1,pk_detail,11,edit_defense_base,,편집,6,77,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5321,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[13,9,90,89],""size"":[77,80],""center"":[51.5,49.0],""pixels"":4498,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[13,9,90,67],""label_band_proxy_bbox"":[20,67,83,89]}",0.939024,0.952381,"[-0.5,0.0]",0.060976,True,"[82,60]","[77,58]",0.939024,0.966667,0.060976,True,"[74,24]","[63,22]",0.851351,0.916667,0.148649,True
pk_low,pk,low,1,pk_main,0,wide_area,,광역,1,6,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5351,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[13,9,91,89],""size"":[78,80],""center"":[52.0,49.0],""pixels"":4603,""component_count"":2,""label_band_start_y"":67,""body_band_proxy_bbox"":[13,9,91,67],""label_band_proxy_bbox"":[18,67,86,89]}",0.95122,0.952381,"[0.0,0.0]",0.04878,False,"[82,60]","[78,58]",0.95122,0.966667,0.04878,False,"[74,24]","[68,22]",0.918919,0.916667,0.083333,False
pk_low,pk,low,1,pk_main,0,wide_area,,광역,2,7,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5351,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[13,9,90,89],""size"":[77,80],""center"":[51.5,49.0],""pixels"":4532,""component_count"":2,""label_band_start_y"":67,""body_band_proxy_bbox"":[13,9,90,67],""label_band_proxy_bbox"":[19,67,85,89]}",0.939024,0.952381,"[-0.5,0.0]",0.060976,True,"[82,60]","[77,58]",0.939024,0.966667,0.060976,True,"[74,24]","[66,22]",0.891892,0.916667,0.108108,True
pk_low,pk,low,1,pk_main,0,wide_area,,광역,3,8,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5353,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[13,9,90,89],""size"":[77,80],""center"":[51.5,49.0],""pixels"":4561,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[13,9,90,67],""label_band_proxy_bbox"":[18,67,85,89]}",0.939024,0.952381,"[-0.5,0.0]",0.060976,True,"[82,60]","[77,58]",0.939024,0.966667,0.060976,True,"[74,24]","[67,22]",0.905405,0.916667,0.094595,False
pk_low,pk,low,1,pk_main,0,wide_area,,광역,4,9,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5353,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[13,9,92,89],""size"":[79,80],""center"":[52.5,49.0],""pixels"":4581,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[13,9,92,67],""label_band_proxy_bbox"":[18,67,86,89]}",0.963415,0.952381,"[0.5,0.0]",0.047619,False,"[82,60]","[79,58]",0.963415,0.966667,0.036585,False,"[74,24]","[68,22]",0.918919,0.916667,0.083333,False
pk_low,pk,low,1,pk_main,0,wide_area,,광역,5,10,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5351,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[13,9,90,89],""size"":[77,80],""center"":[51.5,49.0],""pixels"":4518,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[13,9,90,67],""label_band_proxy_bbox"":[18,67,84,89]}",0.939024,0.952381,"[-0.5,0.0]",0.060976,True,"[82,60]","[77,58]",0.939024,0.966667,0.060976,True,"[74,24]","[66,22]",0.891892,0.916667,0.108108,True
pk_low,pk,low,1,pk_main,0,wide_area,,광역,6,11,"{""bbox"":[11,7,93,91],""size"":[82,84],""center"":[52.0,49.0],""pixels"":5353,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[11,7,93,67],""label_band_proxy_bbox"":[15,67,89,91]}","{""bbox"":[13,9,92,89],""size"":[79,80],""center"":[52.5,49.0],""pixels"":4579,""component_count"":1,""label_band_start_y"":67,""body_band_proxy_bbox"":[13,9,92,67],""label_band_proxy_bbox"":[18,67,86,89]}",0.963415,0.952381,"[0.5,0.0]",0.047619,False,"[82,60]","[79,58]",0.963415,0.966667,0.036585,False,"[74,24]","[68,22]",0.918919,0.916667,0.083333,False
pk_high,pk,high,2,pk_detail,0,joint_battle,,공투,1,0,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21168,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[21,11,179,177],""size"":[158,166],""center"":[100.0,94.0],""pixels"":18711,""component_count"":6,""label_band_start_y"":128,""body_band_proxy_bbox"":[21,11,179,128],""label_band_proxy_bbox"":[31,128,169,177]}",0.963415,0.988095,"[0.0,0.0]",0.036585,False,"[164,118]","[158,117]",0.963415,0.991525,0.036585,False,"[150,50]","[138,49]",0.92,0.98,0.08,False
pk_high,pk,high,2,pk_detail,0,joint_battle,,공투,2,1,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21168,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[22,11,178,177],""size"":[156,166],""center"":[100.0,94.0],""pixels"":18501,""component_count"":6,""label_band_start_y"":128,""body_band_proxy_bbox"":[22,11,178,128],""label_band_proxy_bbox"":[32,128,168,177]}",0.95122,0.988095,"[0.0,0.0]",0.04878,False,"[164,118]","[156,117]",0.95122,0.991525,0.04878,False,"[150,50]","[136,49]",0.906667,0.98,0.093333,False
pk_high,pk,high,2,pk_detail,0,joint_battle,,공투,3,2,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21170,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[22,11,179,177],""size"":[157,166],""center"":[100.5,94.0],""pixels"":18564,""component_count"":9,""label_band_start_y"":128,""body_band_proxy_bbox"":[22,11,179,128],""label_band_proxy_bbox"":[32,128,169,177]}",0.957317,0.988095,"[0.5,0.0]",0.042683,False,"[164,118]","[157,117]",0.957317,0.991525,0.042683,False,"[150,50]","[137,49]",0.913333,0.98,0.086667,False
pk_high,pk,high,2,pk_detail,0,joint_battle,,공투,4,3,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21168,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[20,11,179,177],""size"":[159,166],""center"":[99.5,94.0],""pixels"":18564,""component_count"":7,""label_band_start_y"":128,""body_band_proxy_bbox"":[20,11,179,128],""label_band_proxy_bbox"":[30,128,169,177]}",0.969512,0.988095,"[-0.5,0.0]",0.030488,False,"[164,118]","[159,117]",0.969512,0.991525,0.030488,False,"[150,50]","[139,49]",0.926667,0.98,0.073333,False
pk_high,pk,high,2,pk_detail,0,joint_battle,,공투,5,4,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21168,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[22,11,179,177],""size"":[157,166],""center"":[100.5,94.0],""pixels"":18504,""component_count"":9,""label_band_start_y"":128,""body_band_proxy_bbox"":[22,11,179,128],""label_band_proxy_bbox"":[33,128,169,177]}",0.957317,0.988095,"[0.5,0.0]",0.042683,False,"[164,118]","[157,117]",0.957317,0.991525,0.042683,False,"[150,50]","[136,49]",0.906667,0.98,0.093333,False
pk_high,pk,high,2,pk_detail,0,joint_battle,,공투,6,5,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21168,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[21,11,179,177],""size"":[158,166],""center"":[100.0,94.0],""pixels"":18644,""component_count"":6,""label_band_start_y"":128,""body_band_proxy_bbox"":[21,11,179,128],""label_band_proxy_bbox"":[30,128,170,177]}",0.963415,0.988095,"[0.0,0.0]",0.036585,False,"[164,118]","[158,117]",0.963415,0.991525,0.036585,False,"[150,50]","[140,49]",0.933333,0.98,0.066667,False
pk_high,pk,high,2,pk_detail,1,reinforcement,,증원,1,12,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21205,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[22,11,179,177],""size"":[157,166],""center"":[100.5,94.0],""pixels"":18607,""component_count"":8,""label_band_start_y"":128,""body_band_proxy_bbox"":[22,11,179,128],""label_band_proxy_bbox"":[33,128,169,177]}",0.957317,0.988095,"[0.5,0.0]",0.042683,False,"[164,118]","[157,117]",0.957317,0.991525,0.042683,False,"[150,50]","[136,49]",0.906667,0.98,0.093333,False
pk_high,pk,high,2,pk_detail,1,reinforcement,,증원,2,13,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21205,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[23,11,177,177],""size"":[154,166],""center"":[100.0,94.0],""pixels"":18146,""component_count"":10,""label_band_start_y"":128,""body_band_proxy_bbox"":[23,11,177,128],""label_band_proxy_bbox"":[35,128,165,177]}",0.939024,0.988095,"[0.0,0.0]",0.060976,True,"[164,118]","[154,117]",0.939024,0.991525,0.060976,True,"[150,50]","[130,49]",0.866667,0.98,0.133333,True
pk_high,pk,high,2,pk_detail,1,reinforcement,,증원,3,14,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21205,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[22,11,177,177],""size"":[155,166],""center"":[99.5,94.0],""pixels"":18310,""component_count"":10,""label_band_start_y"":128,""body_band_proxy_bbox"":[22,11,177,128],""label_band_proxy_bbox"":[33,128,166,177]}",0.945122,0.988095,"[-0.5,0.0]",0.054878,True,"[164,118]","[155,117]",0.945122,0.991525,0.054878,True,"[150,50]","[133,49]",0.886667,0.98,0.113333,True
pk_high,pk,high,2,pk_detail,1,reinforcement,,증원,4,15,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21205,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[22,11,179,177],""size"":[157,166],""center"":[100.5,94.0],""pixels"":18399,""component_count"":4,""label_band_start_y"":128,""body_band_proxy_bbox"":[22,11,179,128],""label_band_proxy_bbox"":[33,128,168,177]}",0.957317,0.988095,"[0.5,0.0]",0.042683,False,"[164,118]","[157,117]",0.957317,0.991525,0.042683,False,"[150,50]","[135,49]",0.9,0.98,0.1,False
pk_high,pk,high,2,pk_detail,1,reinforcement,,증원,5,16,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21205,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[22,11,177,177],""size"":[155,166],""center"":[99.5,94.0],""pixels"":18340,""component_count"":10,""label_band_start_y"":128,""body_band_proxy_bbox"":[22,11,177,128],""label_band_proxy_bbox"":[34,128,166,177]}",0.945122,0.988095,"[-0.5,0.0]",0.054878,True,"[164,118]","[155,117]",0.945122,0.991525,0.054878,True,"[150,50]","[132,49]",0.88,0.98,0.12,True
pk_high,pk,high,2,pk_detail,1,reinforcement,,증원,6,17,"{""bbox"":[18,10,182,178],""size"":[164,168],""center"":[100.0,94.0],""pixels"":21205,""component_count"":1,""label_band_start_y"":128,""body_band_proxy_bbox"":[18,10,182,128],""label_band_proxy_bbox"":[25,128,175,178]}","{""bbox"":[22,11,179,177],""size"":[157,166],""center"":[100.5,94.0],""pixels"":18483,""component_count"":7,""label_band_start_y"":128,""body_band_proxy_bbox"":[22,11,179,128],""label_band_proxy_bbox"":[33,128,169,177]}",0.957317,0.988095,"[0.5,0.0]",0.042683,False,"[164,118]","[157,117]",0.957317,0.991525,0.042683,False,"[150,50]","[136,49]",0.906667,0.98,0.093333,False
